script,timestamp,server,cpu,gpu,model,device,dtype,quant,precision,workload,sla_seconds,think_time_s,level,is_best,result,note,replicas,batch_size,offered_rps,requests_per_minute,rho,requests_measured,images_per_second,images_per_minute,avg_ms_per_image,avg_s_per_image,denoising_steps_per_s,denoise_pct,cpu_launch_ms,gpu_ms,p50_ms,p95_ms,p99_ms,mean_latency_ms,predicted_mean_ms,sla_attainment_pct,dropped,mean_batch_size,queue_depth_max,cpu_cores_busy_mean,gpu_util_pct_mean,gpu_power_w_mean,cpu_power_w_mean,power_w_mean,images_per_second_per_w,file
dit_throughput,20260916_024345,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,throughput,,,,yes,ok,,1,1,,,,,1.076,64.56,929.4,0.93,4.31,31.5,,,,,,,,,,,,1.1,96.1,70.7,260.4,331.1,0.003,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_024345.txt
dit_throughput,20260916_024533,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,throughput,,,,yes,ok,,1,1,,,,,0.410,24.60,2439.0,2.44,8.20,74.1,,,,,,,,,,,,1.0,98.2,71.3,260.3,331.6,0.001,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_024533.txt
dit_throughput,20260916_031017,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,throughput,,,,yes,ok,,1,1,,,,,0.489,29.34,2045.0,2.04,9.79,61.7,,,,,,,,,,,,1.2,99.0,71.8,260.4,332.2,0.001,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_031017.txt
server_dit_benchmark,20260916_144019,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,14.761,,PASS,ok,1,1,0.24602,14.761,0.50,100,0.243,14.58,4115.2,4.1152,4.860,,,,2410.0,8740.0,10560.0,3720.0,3050.0,100.0,0,1.00,4,0.6,50.3,,,945.0,0.000257,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_144019.txt
server_dit_benchmark,20260916_144019,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,20.665,,PASS,ok,1,1,0.34442,20.665,0.70,100,0.339,20.34,2949.9,2.9499,6.780,,,,4260.0,11430.0,14230.0,5330.0,4400.0,100.0,0,1.00,7,0.8,70.0,,,318.8,0.001063,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_144019.txt
server_dit_benchmark,20260916_144019,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,25.094,,PASS,ok,1,1,0.41823,25.094,0.85,100,0.411,24.66,2433.1,2.4331,8.220,,,,6640.0,13950.0,16150.0,7250.0,7790.0,100.0,0,1.00,8,1.0,85.5,,,326.2,0.001260,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_144019.txt
server_dit_benchmark,20260916_144019,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,29.522,yes,PASS,ok,1,1,0.49203,29.522,1.00,100,0.466,27.96,2145.9,2.1459,9.320,,,,17380.0,24180.0,25920.0,17050.0,inf,100.0,0,1.00,12,1.2,97.9,,,332.2,0.001403,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_144019.txt
server_dit_benchmark,20260916_144019,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,30.899,,FAIL,stopped early: 6 scored misses already put p95 over the SLA,1,1,0.51498,30.899,1.05,100,0.461,27.66,2169.2,2.1692,9.220,,,,23860.0,30180.0,30890.0,22360.0,inf,93.1,0,1.00,14,1.2,97.7,,,332.2,0.001388,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_144019.txt
server_dit_benchmark,20260916_144019,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,32.340,,FAIL,stopped early: 7 scored misses already put p95 over the SLA,1,1,0.53900,32.340,1.10,100,0.442,26.52,2262.4,2.2624,8.840,,,,19450.0,31550.0,32970.0,21030.0,inf,85.1,0,1.00,16,1.2,98.1,,,332.2,0.001331,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_144019.txt
server_dit_benchmark,20260916_144019,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,35.426,,FAIL,stopped early: 7 scored misses already put p95 over the SLA,1,1,0.59043,35.426,1.20,100,0.432,25.92,2314.8,2.3148,8.640,,,,22380.0,35500.0,37850.0,23770.0,inf,83.3,0,1.00,21,1.2,97.8,,,332.3,0.001300,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_144019.txt
server_dit_vllm,20260919_031401,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,20.648,,PASS,ok,1,1,0.34413,20.648,0.50,100,0.340,20.40,2941.2,2.9412,6.800,,,,1660.0,6020.0,7310.0,2590.0,2180.0,100.0,0,,4,1.0,49.5,,,311.0,0.001093,server_dit_vllm_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260919_031401.txt
server_dit_vllm,20260919_031401,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,28.908,,PASS,ok,1,1,0.48180,28.908,0.70,100,0.474,28.44,2109.7,2.1097,9.480,,,,2930.0,7930.0,9850.0,3660.0,3150.0,100.0,0,,6,1.3,69.7,,,321.0,0.001477,server_dit_vllm_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260919_031401.txt
server_dit_vllm,20260919_031401,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,35.102,,PASS,ok,1,1,0.58503,35.102,0.85,100,0.575,34.50,1739.1,1.7391,11.500,,,,4330.0,9510.0,11200.0,4910.0,5570.0,100.0,0,,7,1.6,86.1,,,328.4,0.001751,server_dit_vllm_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260919_031401.txt
server_dit_vllm,20260919_031401,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,38.074,yes,PASS,ok,1,1,0.63457,38.074,0.92,100,0.622,37.32,1607.7,1.6077,12.440,,,,5970.0,10740.0,12000.0,6170.0,10030.0,100.0,0,,8,1.7,92.6,,,332.5,0.001871,server_dit_vllm_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260919_031401.txt
server_dit_vllm,20260919_031401,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,39.653,,FAIL,no steady state under SLA: queue would settle at mean 77.4 s at rho 0.99,1,1,0.66088,39.653,0.96,100,0.645,38.70,1550.4,1.5504,12.900,,,,8440.0,12410.0,14160.0,7800.0,18970.0,100.0,0,,9,1.8,96.0,,,333.8,0.001932,server_dit_vllm_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260919_031401.txt
server_dit_vllm,20260919_031401,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,41.297,,FAIL,overloaded: offered 41.30/min >= measured capacity 39.99/min (rho 1.03); met the SLA only because the level ended,1,1,0.68828,41.297,1.00,100,0.666,39.96,1501.5,1.5015,13.320,,,,10910.0,15270.0,16820.0,10260.0,inf,100.0,0,,11,1.9,99.0,,,2082.0,0.000320,server_dit_vllm_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260919_031401.txt
dit_throughput,20260916_024345,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,throughput,,,,,ok,,1,2,,,,,1.040,62.40,961.5,0.96,4.16,33.4,,,,,,,,,,,,1.1,99.1,71.4,260.4,331.8,0.003,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_024345.txt
dit_throughput,20260916_031017,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,throughput,,,,,ok,,1,2,,,,,0.458,27.48,2183.4,2.18,9.17,0.6,,,,,,,,,,,,1.1,99.3,71.8,260.6,332.4,0.001,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_031017.txt
server_dit_benchmark,20260916_150857,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,14.397,,PASS,ok,1,2,0.23995,14.397,0.50,100,0.237,14.22,4219.4,4.2194,4.740,,,,2400.0,10590.0,13320.0,4230.0,,100.0,0,1.30,4,0.6,49.4,,,929.9,0.000255,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_150857.txt
server_dit_benchmark,20260916_150857,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,20.156,,PASS,ok,1,2,0.33593,20.156,0.70,100,0.331,19.86,3021.1,3.0211,6.620,,,,5480.0,13970.0,16750.0,6310.0,,100.0,0,1.51,6,0.8,70.9,,,1186.6,0.000279,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_150857.txt
server_dit_benchmark,20260916_150857,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,24.475,,PASS,ok,1,2,0.40792,24.475,0.85,100,0.401,24.06,2493.8,2.4938,8.020,,,,8670.0,16820.0,19590.0,9050.0,,100.0,0,1.75,8,1.0,87.9,,,327.0,0.001226,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_150857.txt
server_dit_benchmark,20260916_150857,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,26.547,,PASS,ok,1,2,0.44245,26.547,0.92,100,0.432,25.92,2314.8,2.3148,8.640,,,,15100.0,22160.0,24240.0,14210.0,,100.0,0,1.94,10,1.1,96.6,,,330.9,0.001306,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_150857.txt
server_dit_benchmark,20260916_150857,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,27.647,yes,PASS,ok,1,2,0.46078,27.647,0.96,100,0.438,26.28,2283.1,2.2831,8.760,,,,19390.0,26950.0,28750.0,18810.0,,100.0,0,2.00,12,1.1,98.9,,,331.9,0.001320,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_150857.txt
server_dit_benchmark,20260916_150857,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bfloat16,interactive,30,30,28.794,,FAIL,stopped early: 8 scored misses already put p95 over the SLA,1,2,0.47990,28.794,1.00,100,0.431,25.86,2320.2,2.3202,8.620,,,,23340.0,32030.0,32900.0,23070.0,,89.2,0,2.00,14,1.1,99.0,,,332.0,0.001298,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_150857.txt
dit_throughput,20260916_024533,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,throughput,,,,yes,ok,,1,1,,,,,0.372,22.32,2688.2,2.69,7.44,77.6,,,,,,,,,,,,1.0,98.6,71.5,260.4,331.9,0.001,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_20260916_024533.txt
dit_throughput,20260916_031017,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,throughput,,,,yes,ok,,1,1,,,,,0.542,32.52,1845.0,1.84,10.84,2.5,,,,,,,,,,,,1.2,98.7,71.7,260.5,332.2,0.002,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_20260916_031017.txt
server_dit_benchmark,20260916_153834,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,15.957,,PASS,ok,1,1,0.26595,15.957,0.50,100,0.262,15.72,3816.8,3.8168,5.240,,,,2170.0,8000.0,9610.0,3390.0,2820.0,100.0,0,1.00,5,0.6,48.8,,,309.1,0.000848,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_153834.txt
server_dit_benchmark,20260916_153834,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,22.340,,PASS,ok,1,1,0.37233,22.340,0.70,100,0.367,22.02,2724.8,2.7248,7.340,,,,3820.0,10390.0,12910.0,4810.0,4070.0,100.0,0,1.00,6,0.9,68.8,,,1278.6,0.000287,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_153834.txt
server_dit_benchmark,20260916_153834,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,27.128,,PASS,ok,1,1,0.45213,27.128,0.85,100,0.445,26.70,2247.2,2.2472,8.900,,,,5910.0,12830.0,14990.0,6540.0,7210.0,100.0,0,1.00,7,1.0,82.4,,,1490.3,0.000299,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_153834.txt
server_dit_benchmark,20260916_153834,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,31.915,,PASS,ok,1,1,0.53192,31.915,1.00,100,0.510,30.60,1960.8,1.9608,10.200,,,,14900.0,20860.0,22600.0,14220.0,inf,100.0,0,1.00,11,1.2,96.5,,,332.1,0.001536,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_153834.txt
server_dit_benchmark,20260916_153834,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,33.403,yes,PASS,ok,1,1,0.55672,33.403,1.05,100,0.508,30.48,1968.5,1.9685,10.160,,,,18820.0,26240.0,26560.0,18970.0,inf,100.0,0,1.00,13,1.2,96.4,,,331.9,0.001531,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_153834.txt
server_dit_benchmark,20260916_153834,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,34.961,,FAIL,stopped early: 7 scored misses already put p95 over the SLA,1,1,0.58268,34.961,1.10,100,0.500,30.00,2000.0,2.0000,10.000,,,,23660.0,31010.0,31840.0,22160.0,inf,90.7,0,1.00,17,1.2,96.7,,,332.0,0.001506,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_153834.txt
server_dit_benchmark,20260916_153834,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,38.298,,FAIL,stopped early: 7 scored misses already put p95 over the SLA,1,1,0.63830,38.298,1.20,100,0.477,28.62,2096.4,2.0964,9.540,,,,20110.0,33230.0,35130.0,21810.0,inf,84.1,0,1.00,21,1.2,96.6,,,331.9,0.001437,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_153834.txt
server_dit_vllm,20260919_033516,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,12.722,,PASS,ok,1,1,0.21203,12.722,0.50,100,0.209,12.54,4784.7,4.7847,4.180,,,,2660.0,9930.0,11990.0,4220.0,3540.0,100.0,0,,5,0.8,26.2,,,307.0,0.000681,server_dit_vllm_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260919_033516.txt
server_dit_vllm,20260919_033516,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,17.810,,PASS,ok,1,1,0.29683,17.810,0.70,100,0.292,17.52,3424.7,3.4247,5.840,,,,4730.0,12790.0,15880.0,5920.0,5110.0,100.0,0,,7,1.1,39.8,,,1081.1,0.000270,server_dit_vllm_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260919_033516.txt
server_dit_vllm,20260919_033516,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,21.627,,PASS,ok,1,1,0.36045,21.627,0.85,100,0.354,21.24,2824.9,2.8249,7.080,,,,6910.0,15320.0,18040.0,7900.0,9040.0,100.0,0,,8,1.3,47.1,,,320.7,0.001104,server_dit_vllm_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260919_033516.txt
server_dit_vllm,20260919_033516,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,23.457,yes,PASS,ok,1,1,0.39095,23.457,0.92,100,0.384,23.04,2604.2,2.6042,7.680,,,,8830.0,16880.0,18730.0,9390.0,16290.0,100.0,0,,8,1.4,52.3,,,323.9,0.001186,server_dit_vllm_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260919_033516.txt
server_dit_vllm,20260919_033516,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,24.430,,FAIL,no steady state under SLA: queue would settle at mean 41.6 s at rho 0.97,1,1,0.40717,24.430,0.96,100,0.398,23.88,2512.6,2.5126,7.960,,,,11060.0,18210.0,20600.0,11040.0,30790.0,100.0,0,,9,1.5,52.3,,,325.0,0.001225,server_dit_vllm_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260919_033516.txt
server_dit_vllm,20260919_033516,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,25.443,,FAIL,overloaded: offered 25.44/min >= measured capacity 24.86/min (rho 1.02); met the SLA only because the level ended,1,1,0.42405,25.443,1.00,100,0.412,24.72,2427.2,2.4272,8.240,,,,16770.0,23550.0,26380.0,15720.0,inf,100.0,0,,11,1.5,54.2,,,1404.8,0.000293,server_dit_vllm_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260919_033516.txt
dit_throughput,20260916_031017,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,throughput,,,,,ok,,1,2,,,,,0.487,29.22,2053.4,2.06,9.73,1.3,,,,,,,,,,,,1.1,98.9,71.6,260.4,332.0,0.001,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_20260916_031017.txt
server_dit_benchmark,20260916_160619,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,15.181,,PASS,ok,1,2,0.25302,15.181,0.50,100,0.250,15.00,4000.0,4.0000,5.000,,,,2240.0,9880.0,12330.0,3970.0,,100.0,0,1.30,4,0.6,49.1,,,308.8,0.000810,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_160619.txt
server_dit_benchmark,20260916_160619,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,21.254,,PASS,ok,1,2,0.35423,21.254,0.70,100,0.349,20.94,2865.3,2.8653,6.980,,,,5110.0,13000.0,15570.0,5860.0,,100.0,0,1.51,7,0.8,70.0,,,319.1,0.001094,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_160619.txt
server_dit_benchmark,20260916_160619,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,25.808,,PASS,ok,1,2,0.43013,25.808,0.85,100,0.423,25.38,2364.1,2.3641,8.460,,,,7990.0,15650.0,18070.0,8290.0,,100.0,0,1.75,8,1.0,87.1,,,1432.6,0.000295,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_160619.txt
server_dit_benchmark,20260916_160619,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,30.363,yes,PASS,ok,1,2,0.50605,30.363,1.00,100,0.467,28.02,2141.3,2.1413,9.340,,,,20130.0,28290.0,29460.0,20510.0,,100.0,0,2.00,13,1.1,98.2,,,332.1,0.001406,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_160619.txt
server_dit_benchmark,20260916_160619,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,31.779,,FAIL,stopped early: 8 scored misses already put p95 over the SLA,1,2,0.52965,31.779,1.05,100,0.447,26.82,2237.1,2.2371,8.940,,,,19940.0,32100.0,33720.0,21740.0,,84.3,0,2.00,15,1.1,98.1,,,331.9,0.001347,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_160619.txt
server_dit_benchmark,20260916_160619,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,33.261,,FAIL,stopped early: 9 scored misses already put p95 over the SLA,1,2,0.55435,33.261,1.10,100,0.442,26.52,2262.4,2.2624,8.840,,,,21550.0,34740.0,35430.0,23150.0,,80.9,0,2.00,18,1.1,98.5,,,2780.7,0.000159,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_160619.txt
server_dit_benchmark,20260916_160619,SR630 V4,6740P,L4,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,bfloat16-fp8,interactive,30,30,36.435,,FAIL,stopped early: 8 scored misses already put p95 over the SLA,1,2,0.60725,36.435,1.20,100,0.432,25.92,2314.8,2.3148,8.640,,,,24670.0,37410.0,38820.0,25280.0,,80.5,0,2.00,22,1.1,98.4,,,332.0,0.001301,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_160619.txt
dit_throughput,20260916_044658,SR630 V4,6740P,L4,PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,cpu,bfloat16,disabled,bfloat16,throughput,,,,,ok,,1,1,,,,,0.037,2.22,27027.0,27.08,0.74,,,,,,,,,,,,,46.3,,,369.6,369.6,0.000,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_20260916_044658.txt
server_dit_benchmark,20260917_144521,SR630 V4,6740P,L4,PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,cpu,bfloat16,disabled,bfloat16,interactive,30,30,0.558,,FAIL,stopped early: 3 scored misses already put p95 over the SLA,1,1,0.00930,0.558,0.25,30,0.025,1.50,40000.0,40.0000,0.500,,,,52680.0,55820.0,56250.0,47290.0,31390.0,25.0,0,1.00,1,39.7,,,,2000.3,0.000012,server_dit_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_cpu1r_20260917_144521.txt
server_dit_benchmark,20260917_144521,SR630 V4,6740P,L4,PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,cpu,bfloat16,disabled,bfloat16,interactive,30,30,1.115,,FAIL,stopped early: 5 scored misses already put p95 over the SLA,1,1,0.01858,1.115,0.50,30,0.021,1.26,47619.0,47.6190,0.420,,,,78730.0,inf,inf,56400.0,40360.0,0.0,2,1.00,4,46.2,,,,367.3,0.000057,server_dit_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_cpu1r_20260917_144521.txt
dit_throughput,20260916_044658,SR630 V4,6740P,L4,PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,cpu,bfloat16,disabled,bfloat16,throughput,,,,yes,ok,,2,1,,,,,0.068,4.08,14705.9,29.37,1.36,,,,,,,,,,,,,88.8,,,469.3,469.3,0.000,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_20260916_044658.txt
server_dit_benchmark,20260917_160444,SR630 V4,6740P,L4,PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,cpu,bfloat16,disabled,bfloat16,interactive,30,30,1.083,,FAIL,stopped early: 3 scored misses already put p95 over the SLA,2,1,0.01805,1.083,0.25,30,0.024,1.44,41666.7,41.6667,0.480,,,,28630.0,41680.0,45430.0,30120.0,28620.0,83.3,0,1.00,1,32.2,,,,334.9,0.000072,server_dit_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_cpu2r_20260917_160444.txt
server_dit_benchmark,20260917_160444,SR630 V4,6740P,L4,PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,cpu,bfloat16,disabled,bfloat16,interactive,30,30,2.167,,FAIL,stopped early: 5 scored misses already put p95 over the SLA,2,1,0.03612,2.167,0.50,30,0.046,2.76,21739.1,21.7391,0.920,,,,53430.0,65940.0,67030.0,55820.0,32330.0,0.0,0,1.00,4,86.3,,,,2890.3,0.000016,server_dit_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_cpu2r_20260917_160444.txt
dit_throughput,20260916_031017,SR630 V4,6740P,L4,PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,cuda,bfloat16,disabled,bfloat16,throughput,,,,yes,ok,,1,1,,,,,0.135,8.10,7407.4,7.41,2.70,,,,,,,,,,,,,1.0,99.7,71.9,260.2,332.1,0.000,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_20260916_031017.txt
